"ROK","IDFPROV","EMISE","EMI_MNO_T"
2022,674730031,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",4.503994012120
2022,674730031,"chrom (bez šestimocného chromu)",0.001258564489
2022,674730031,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",1.000696886321
2022,674730031,"indeno(1,2,3-c,d)pyren",0.000000368180
2022,674730031,"kadmium",0.000151121652
2022,674730031,"kobalt (Co)",0.000057878862
2022,674730031,"mangan",0.007231820021
2022,674730031,"měď",0.001225288024
2022,674730031,"nikl",0.001661084809
2022,674730031,"olovo",0.002107034836
2022,674730031,"oxid uhelnatý (CO)",33.7680
2022,674730031,"oxid uhličitý",18920.55049977
2022,674730031,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",97.2010
2022,674730031,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",81.15
2022,674730031,"polychlorované bifenyly (PCB)",0.000000242241
2022,674730031,"polychlorované dibenzodioxiny a dibenzofurany (PCDD/PCDF)",0.000000003364
2022,674730031,"polycyklické aromatické uhlovodíky (PAU)",0.000001666410
2022,674730031,"rtuť",0.000214822347
2022,674730031,"selen",0.000169523150
2022,674730031,"thallium",0.000046060806
2022,674730031,"tuhé znečišťující látky (TZL)",2.3290
2022,674730031,"vanad",0.000350674264
2022,674730031,"zinek",0.003327772765
2022,674730291,"oxid uhelnatý (CO)",0.0230
2022,674730291,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0420
2022,674730291,"tuhé znečišťující látky (TZL)",0.0020
2022,674730291,"těkavé organické látky (VOC)",12.4530
2022,674730541,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0580
2022,674730541,"tuhé znečišťující látky (TZL)",0.1040
2022,674730541,"zinek",0.0040
2022,674830081,"organické látky vyjádřené jako celkový organický uhlík (TOC)",7.2610
2022,674830081,"oxid uhelnatý (CO)",5.3990
2022,674830081,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.2190
2022,674830081,"těkavé organické látky (VOC)",9.2470
2022,674830151,"arsen",0
2022,674830151,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",5.2490
2022,674830151,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.4510
2022,674830151,"kadmium",0
2022,674830151,"olovo",0
2022,674830151,"organické látky vyjádřené jako celkový organický uhlík (TOC)",20.8340
2022,674830151,"oxid uhelnatý (CO)",16.4630
2022,674830151,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",72.2130
2022,674830151,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",16.6450
2022,674830151,"polychlorované bifenyly (PCB)",0
2022,674830151,"polychlorované dibenzodioxiny a dibenzofurany (PCDD/PCDF)",0
2022,674830151,"polycyklické aromatické uhlovodíky (PAU)",0
2022,674830151,"rtuť",0.0010
2022,674830151,"tuhé znečišťující látky (TZL)",1.1410
2022,674830151,"těkavé organické látky (VOC)",26.0430
2022,674830193,"oxid uhelnatý (CO)",0.0710
2022,674830193,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.71
2022,674830253,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1510
2022,674830253,"tuhé znečišťující látky (TZL)",0.0190
2022,674830321,"oxid uhelnatý (CO)",0.6590
2022,674830321,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",5.2060
2022,674830321,"tuhé znečišťující látky (TZL)",0.1720
2022,674830401,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.4680
2022,674830401,"tuhé znečišťující látky (TZL)",0.0470
2022,674830413,"těkavé organické látky (VOC)",0.02
2022,674838051,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.006178
2022,674838051,"chrom (bez šestimocného chromu)",0.000096
2022,674838051,"cín",0.000658
2022,674838051,"nikl",0.001575
2022,674838051,"oxid uhelnatý (CO)",0.0550
2022,674838051,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.4430
2022,674838051,"tuhé znečišťující látky (TZL)",0.1450
2022,674838051,"těkavé organické látky (VOC)",1.7420
2022,674838051,"zinek",0.009201
2022,675000013,"tuhé znečišťující látky (TZL)",0.2960
2022,675060033,"oxid uhelnatý (CO)",0
2022,675060033,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0060
2022,675080013,"tuhé znečišťující látky (TZL)",0.1880
2022,675260013,"oxid uhelnatý (CO)",0.5610
2022,675260013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",5.6570
2022,675260023,"oxid uhelnatý (CO)",0.8830
2022,675260023,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1180
2022,675260023,"těkavé organické látky (VOC)",0.4760
2022,675260063,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0370
2022,675260063,"kyanovodík",0.0240
2022,675260063,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1120
2022,675260063,"oxid uhelnatý (CO)",0.1470
2022,675260063,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3620
2022,675260073,"oxid uhelnatý (CO)",0.0070
2022,675260073,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1620
2022,675260083,"oxid uhelnatý (CO)",0.83
2022,675260083,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.70
2022,675260103,"tuhé znečišťující látky (TZL)",0
2022,675290013,"tuhé znečišťující látky (TZL)",0.0060
2022,675410013,"oxid uhelnatý (CO)",0.0460
2022,675410013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.5690
2022,675410141,"oxid uhelnatý (CO)",3.9680
2022,675410141,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0570
2022,675410141,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",1.2290
2022,675460033,"oxid uhelnatý (CO)",0
2022,675460033,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0130
2022,675460341,"amoniak a soli amonné vyjádřené jako amoniak (NH3)",1.5750
2022,675460341,"oxid uhelnatý (CO)",5.9960
2022,675460341,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6660
2022,675460341,"tuhé znečišťující látky (TZL)",0.0810
2022,675460341,"těkavé organické látky (VOC)",20.1170
2022,675760711,"organické látky vyjádřené jako celkový organický uhlík (TOC)",2.89
2022,675760711,"oxid uhelnatý (CO)",0
2022,675760711,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0220
2022,675760711,"tuhé znečišťující látky (TZL)",0.01
2022,675760711,"těkavé organické látky (VOC)",1.3780
2022,675800013,"tuhé znečišťující látky (TZL)",0.5210
2022,675820101,"oxid uhelnatý (CO)",1.0850
2022,675820101,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",5.3840
2022,675820101,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.75
2022,675820101,"tuhé znečišťující látky (TZL)",0.1050
2022,675840013,"oxid uhelnatý (CO)",0.0030
2022,675840013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0610
2022,675840013,"tuhé znečišťující látky (TZL)",0.0010
2022,676050013,"tuhé znečišťující látky (TZL)",0.1140
2022,676190043,"oxid uhelnatý (CO)",0
2022,676190043,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0080
2022,676190043,"těkavé organické látky (VOC)",0.8070
2022,676190053,"oxid uhelnatý (CO)",0.3990
2022,676190053,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6940
2022,676480013,"tuhé znečišťující látky (TZL)",0.3090
2022,676630013,"tuhé znečišťující látky (TZL)",0
2022,676650013,"tuhé znečišťující látky (TZL)",0.02
2022,676990373,"tuhé znečišťující látky (TZL)",0.0580
2022,677060013,"tuhé znečišťující látky (TZL)",0.2330
2022,677340011,"organické látky vyjádřené jako celkový organický uhlík (TOC)",2.3680
2022,677340011,"oxid uhelnatý (CO)",5.9220
2022,677340011,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",17.2380
2022,677340011,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",42.1720
2022,677340011,"silné anorganické kyseliny (kromě HCl) vyjádřené jako H+",0.0320
2022,677340011,"tuhé znečišťující látky (TZL)",0.5920
2022,677340011,"těkavé organické látky (VOC)",10.8820
2022,677340011,"šestimocný chrom",0.0020
2022,677340013,"tuhé znečišťující látky (TZL)",0.0040
2022,677340013,"těkavé organické látky (VOC)",1.4080
2022,677340033,"tuhé znečišťující látky (TZL)",0.2720
2022,677340033,"těkavé organické látky (VOC)",2.44
2022,677340093,"organické látky vyjádřené jako celkový organický uhlík (TOC)",3.5030
2022,677340093,"oxid uhelnatý (CO)",4
2022,677340093,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",5.0610
2022,677340093,"tuhé znečišťující látky (TZL)",0.4640
2022,677340193,"oxid uhelnatý (CO)",0.2320
2022,677340193,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.4030
2022,677340301,"oxid uhelnatý (CO)",0.0340
2022,677340301,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.67
2022,677348073,"oxid uhelnatý (CO)",0.0090
2022,677348073,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0340
2022,677348073,"těkavé organické látky (VOC)",0.26
2022,677420013,"oxid uhelnatý (CO)",0.1380
2022,677420013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",3.9320
2022,677420013,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.2970
2022,677420013,"tuhé znečišťující látky (TZL)",0.1440
2022,677430033,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2022,677430033,"tuhé znečišťující látky (TZL)",0
2022,677642281,"organické látky vyjádřené jako celkový organický uhlík (TOC)",13.5610
2022,677642281,"oxid uhelnatý (CO)",0.0090
2022,677642281,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2240
2022,677642281,"tuhé znečišťující látky (TZL)",0.0140
2022,677642281,"těkavé organické látky (VOC)",2.3040
2022,677650083,"oxid uhelnatý (CO)",0.0270
2022,677650083,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2620
2022,677650093,"tuhé znečišťující látky (TZL)",0
2022,677650093,"těkavé organické látky (VOC)",0.90
2022,677650511,"těkavé organické látky (VOC)",2.6570
2022,677658201,"arsen",0.0006152020
2022,677658201,"kadmium",0.00007760
2022,677658201,"olovo",0.0009071970
2022,677658201,"organické látky vyjádřené jako celkový organický uhlík (TOC)",1.3090
2022,677658201,"oxid uhelnatý (CO)",0.0110
2022,677658201,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.05
2022,677658201,"polychlorované bifenyly (PCB)",0
2022,677658201,"polychlorované dibenzodioxiny a dibenzofurany (PCDD/PCDF)",0
2022,677658201,"polycyklické aromatické uhlovodíky (PAU)",0
2022,677658201,"rtuť",0.0000567387
2022,677658201,"tuhé znečišťující látky (TZL)",1.4110
2022,677658201,"těkavé organické látky (VOC)",2.8980
2022,677658201,"zinek",0.0068585280
2022,677658273,"tuhé znečišťující látky (TZL)",0.0750
2022,677710023,"tuhé znečišťující látky (TZL)",0
2022,677710023,"těkavé organické látky (VOC)",0.2260
2022,677710053,"tuhé znečišťující látky (TZL)",1.32
2022,677710071,"oxid uhelnatý (CO)",0.8450
2022,677710071,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2680
2022,677710101,"arsen",0.000098
2022,677710101,"fenol",0
2022,677710101,"formaldehyd (methanal)",0
2022,677710101,"kadmium",0.000765
2022,677710101,"olovo",0.000443
2022,677710101,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.4790
2022,677710101,"oxid uhelnatý (CO)",6.9560
2022,677710101,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",6.0880
2022,677710101,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0070
2022,677710101,"polychlorované bifenyly (PCB)",0
2022,677710101,"polychlorované dibenzodioxiny a dibenzofurany (PCDD/PCDF)",0
2022,677710101,"polycyklické aromatické uhlovodíky (PAU)",0
2022,677710101,"rtuť",0.000025
2022,677710101,"tuhé znečišťující látky (TZL)",2.6150
2022,677710101,"těkavé organické látky (VOC)",0.9040
2022,677710123,"těkavé organické látky (VOC)",0.0590
2022,677710191,"oxid uhelnatý (CO)",0.0830
2022,677710191,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.0080
2022,677710191,"tuhé znečišťující látky (TZL)",0.3310
2022,677710253,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0110
2022,677710253,"oxid uhelnatý (CO)",0.0350
2022,677710253,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1390
2022,677710253,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2022,677710253,"tuhé znečišťující látky (TZL)",0.0030
2022,677710263,"těkavé organické látky (VOC)",2.4240
2022,677710391,"oxid uhelnatý (CO)",0.95
2022,677710391,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.2830
2022,677710461,"organické látky vyjádřené jako celkový organický uhlík (TOC)",1.6430
2022,677718173,"oxid uhelnatý (CO)",115.5740
2022,677718173,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",66.8370
2022,677718173,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",38.0420
2022,677718173,"tuhé znečišťující látky (TZL)",4.3420
2022,678190051,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.0250
2022,678190051,"oxid uhelnatý (CO)",8.1360
2022,678190051,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",12.6350
2022,678190051,"tuhé znečišťující látky (TZL)",5.5780
2022,678190051,"těkavé organické látky (VOC)",351.5660
2022,678190083,"oxid uhelnatý (CO)",0.1020
2022,678190083,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.3090
2022,678198123,"oxid uhelnatý (CO)",0
2022,678198123,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0080
2022,678430023,"organické látky vyjádřené jako celkový organický uhlík (TOC)",2.5190
2022,678430023,"oxid uhelnatý (CO)",0.1570
2022,678430023,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2640
2022,678430023,"těkavé organické látky (VOC)",1.8010
2022,678430053,"oxid uhelnatý (CO)",0
2022,678430053,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0040
2022,678430053,"těkavé organické látky (VOC)",0.6030
2022,678430061,"antimon",0.007552
2022,678430061,"arsen",0.007552
2022,678430061,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",3.671298
2022,678430061,"chrom (bez šestimocného chromu)",0.008444
2022,678430061,"cín",1.112344
2022,678430061,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.183960
2022,678430061,"kadmium",0.000755
2022,678430061,"kobalt (Co)",0.001498
2022,678430061,"mangan",0.002689
2022,678430061,"měď",0.006308
2022,678430061,"nikl",0.007552
2022,678430061,"olovo",0.007552
2022,678430061,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.9970
2022,678430061,"oxid uhelnatý (CO)",5.1040
2022,678430061,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",266.76
2022,678430061,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",139.2840
2022,678430061,"selen",0.034865
2022,678430061,"tuhé znečišťující látky (TZL)",2.0710
2022,678430061,"vanad",0.007552
2022,678430073,"oxid uhelnatý (CO)",0.0010
2022,678430073,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0110
2022,678430133,"oxid uhelnatý (CO)",0.1350
2022,678430133,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.7040
2022,678430133,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2022,678430143,"oxid uhelnatý (CO)",0.0030
2022,678430143,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0190
2022,678620033,"cín",0
2022,678620033,"kyselina sírová",0
2022,678620033,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0
2022,678690261,"oxid uhelnatý (CO)",0
2022,678690261,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.8580
2022,678750023,"tuhé znečišťující látky (TZL)",0.0790
2022,678870033,"těkavé organické látky (VOC)",1.3990
2022,678870083,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0130
2022,678870083,"tuhé znečišťující látky (TZL)",0.0010
2022,678910013,"oxid uhelnatý (CO)",0.0030
2022,678910013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.07
2022,678910033,"tuhé znečišťující látky (TZL)",0.1290
2022,678910721,"tuhé znečišťující látky (TZL)",0.1120
2022,678910721,"těkavé organické látky (VOC)",3.2040
2022,678920013,"oxid uhelnatý (CO)",0.8440
2022,678920013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",5.72
2022,678920023,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.4070
2022,678920053,"cín",0.0010
2022,678920073,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0520
2022,678920103,"tuhé znečišťující látky (TZL)",0.0280
2022,678920123,"oxid uhelnatý (CO)",0.02
2022,678920123,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.08
2022,678920123,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2022,678920123,"tuhé znečišťující látky (TZL)",0
2022,678920411,"oxid uhelnatý (CO)",0.0060
2022,678920411,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0430
2022,678920411,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0740
2022,678920411,"tuhé znečišťující látky (TZL)",0.0060
2022,678920631,"organické látky vyjádřené jako celkový organický uhlík (TOC)",6.3240
2022,678920631,"oxid uhelnatý (CO)",0.06
2022,678920631,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",4.0750
2022,678920631,"těkavé organické látky (VOC)",2.19
2022,678920653,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0010
2022,678920663,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.01
2022,678920673,"oxid uhelnatý (CO)",0.0070
2022,678920673,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0060
2022,679110023,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
