"Ukazatel","IndicatorType","Pohlaví","POHL2","Roky","CasR","ČR, Reg. soudržnosti, Kraje","Uz012","Hodnota"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Kraj Vysočina","CZ063","256399"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Jihomoravský kraj","CZ064","600318"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Olomoucký kraj","CZ071","324073"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Zlínský kraj","CZ072","298132"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2016","2016","Moravskoslezský kraj","CZ080","617758"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Česko","CZ","5381951"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Praha","CZ01","661496"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Střední Čechy","CZ02","681432"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Jihozápad","CZ03","616118"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Severozápad","CZ04","563637"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Severovýchod","CZ05","765151"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Jihovýchod","CZ06","857885"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Střední Morava","CZ07","620786"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Moravskoslezsko","CZ08","615446"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Hlavní město Praha","CZ010","661496"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Středočeský kraj","CZ020","681432"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Jihočeský kraj","CZ031","323824"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Plzeňský kraj","CZ032","292294"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Karlovarský kraj","CZ041","149879"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Ústecký kraj","CZ042","413758"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Liberecký kraj","CZ051","224112"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Královéhradecký kraj","CZ052","279694"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Pardubický kraj","CZ053","261345"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Kraj Vysočina","CZ063","256130"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Jihomoravský kraj","CZ064","601755"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Olomoucký kraj","CZ071","323384"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Zlínský kraj","CZ072","297402"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2017","2017","Moravskoslezský kraj","CZ080","615446"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Česko","CZ","5396057"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Praha","CZ01","667462"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Střední Čechy","CZ02","688679"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Jihozápad","CZ03","617959"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Severozápad","CZ04","562923"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Severovýchod","CZ05","765608"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Jihovýchod","CZ06","859937"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Střední Morava","CZ07","619940"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Moravskoslezsko","CZ08","613549"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Hlavní město Praha","CZ010","667462"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Středočeský kraj","CZ020","688679"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Jihočeský kraj","CZ031","324388"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Plzeňský kraj","CZ032","293571"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Karlovarský kraj","CZ041","149464"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Ústecký kraj","CZ042","413459"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Liberecký kraj","CZ051","224367"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Královéhradecký kraj","CZ052","279343"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Pardubický kraj","CZ053","261898"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Kraj Vysočina","CZ063","256175"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Jihomoravský kraj","CZ064","603762"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Olomoucký kraj","CZ071","322864"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Zlínský kraj","CZ072","297076"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2018","2018","Moravskoslezský kraj","CZ080","613549"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Česko","CZ","5412460"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Praha","CZ01","673297"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Střední Čechy","CZ02","696351"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Jihozápad","CZ03","620827"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Severozápad","CZ04","562251"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Severovýchod","CZ05","766688"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Jihovýchod","CZ06","861878"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Střední Morava","CZ07","619385"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Moravskoslezsko","CZ08","611783"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Hlavní město Praha","CZ010","673297"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Středočeský kraj","CZ020","696351"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Jihočeský kraj","CZ031","325204"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Plzeňský kraj","CZ032","295623"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Karlovarský kraj","CZ041","149158"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Ústecký kraj","CZ042","413093"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Liberecký kraj","CZ051","224778"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Královéhradecký kraj","CZ052","279404"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Pardubický kraj","CZ053","262506"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Kraj Vysočina","CZ063","256134"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Jihomoravský kraj","CZ064","605744"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Olomoucký kraj","CZ071","322591"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Zlínský kraj","CZ072","296794"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2019","2019","Moravskoslezský kraj","CZ080","611783"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Česko","CZ","5425995"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Praha","CZ01","678235"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Střední Čechy","CZ02","703582"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Jihozápad","CZ03","622629"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Severozápad","CZ04","561688"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Severovýchod","CZ05","767616"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Jihovýchod","CZ06","863603"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Střední Morava","CZ07","618451"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Moravskoslezsko","CZ08","610191"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Hlavní město Praha","CZ010","678235"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Středočeský kraj","CZ020","703582"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Jihočeský kraj","CZ031","325644"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Plzeňský kraj","CZ032","296985"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Karlovarský kraj","CZ041","148837"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Ústecký kraj","CZ042","412851"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Liberecký kraj","CZ051","224859"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Královéhradecký kraj","CZ052","279490"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Pardubický kraj","CZ053","263267"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Kraj Vysočina","CZ063","256132"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Jihomoravský kraj","CZ064","607471"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Olomoucký kraj","CZ071","322307"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Zlínský kraj","CZ072","296144"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2020","2020","Moravskoslezský kraj","CZ080","610191"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Česko","CZ","5326894"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Praha","CZ01","648912"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Střední Čechy","CZ02","698195"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Jihozápad","CZ03","612908"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Severozápad","CZ04","548033"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Severovýchod","CZ05","755400"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Jihovýchod","CZ06","854054"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Střední Morava","CZ07","608998"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Moravskoslezsko","CZ08","600394"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Hlavní město Praha","CZ010","648912"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Středočeský kraj","CZ020","698195"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Jihočeský kraj","CZ031","321556"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Plzeňský kraj","CZ032","291352"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Karlovarský kraj","CZ041","143619"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Ústecký kraj","CZ042","404414"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Liberecký kraj","CZ051","221398"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Královéhradecký kraj","CZ052","275014"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Pardubický kraj","CZ053","258988"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Kraj Vysočina","CZ063","253018"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Jihomoravský kraj","CZ064","601036"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Olomoucký kraj","CZ071","317786"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Zlínský kraj","CZ072","291212"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2021","2021","Moravskoslezský kraj","CZ080","600394"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Česko","CZ","5480948"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Praha","CZ01","691116"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Střední Čechy","CZ02","725484"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Jihozápad","CZ03","633157"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Severozápad","CZ04","559873"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Severovýchod","CZ05","774330"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Jihovýchod","CZ06","874531"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Střední Morava","CZ07","616614"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Moravskoslezsko","CZ08","605843"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Hlavní město Praha","CZ010","691116"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Středočeský kraj","CZ020","725484"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Jihočeský kraj","CZ031","329320"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Plzeňský kraj","CZ032","303837"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Karlovarský kraj","CZ041","148763"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Ústecký kraj","CZ042","411110"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Liberecký kraj","CZ051","227430"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Královéhradecký kraj","CZ052","281009"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Pardubický kraj","CZ053","265891"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Kraj Vysočina","CZ063","257944"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Jihomoravský kraj","CZ064","616587"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Olomoucký kraj","CZ071","321663"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Zlínský kraj","CZ072","294951"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2022","2022","Moravskoslezský kraj","CZ080","605843"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Česko","CZ","5547190"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Praha","CZ01","709336"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Střední Čechy","CZ02","738482"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Jihozápad","CZ03","642634"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Severozápad","CZ04","564062"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Severovýchod","CZ05","781264"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Jihovýchod","CZ06","884615"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Střední Morava","CZ07","619397"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Moravskoslezsko","CZ08","607400"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Hlavní město Praha","CZ010","709336"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Středočeský kraj","CZ020","738482"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Jihočeský kraj","CZ031","331941"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Plzeňský kraj","CZ032","310693"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Karlovarský kraj","CZ041","151297"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Ústecký kraj","CZ042","412765"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Liberecký kraj","CZ051","229677"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Královéhradecký kraj","CZ052","283227"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Pardubický kraj","CZ053","268360"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Kraj Vysočina","CZ063","260403"
"Počet obyvatel k 1. 7. (střední stav)","9379","Ženy","2","2023","2023","Jihomoravský kraj","CZ064","624212"
